time,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.done,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
51950,1010,0,1,0,110,0,0,0,1,100,0,0,1000,101,1,1,111111110111111,11101110011111,1000,101,1,0,0,0,0,1000,0,101,0,1,0,1,1,110,1010
51970,101,1,0,0,1010,0,0,0,1,100,1,0,1000,101,1,1,111111110111111,11101110011111,1000,101,1,0,1,0,0,1000,0,101,0,0,1,1,1,1010,101
51980,101,1,0,0,1010,0,0,0,1,100,0,0,1000,101,1,1,111111110111111,11101110011111,1000,101,1,0,0,0,0,1000,0,101,0,0,1,1,1,1010,101
52000,101,1,0,0,1010,0,0,0,1,100,0,0,1000,101,0,1,111111110111111,11101110011111,1000,101,1,0,0,0,0,1000,0,101,0,0,1,0,1,1010,101
52020,1010,0,1,0,110,0,0,0,1,100,1,0,1000,101,0,1,111111110111111,11101110011111,1000,101,1,0,1,0,0,1000,0,101,0,1,0,0,1,110,1010
52030,1010,0,1,0,110,0,0,0,1,100,0,0,1000,101,0,1,111111110111111,11101110011111,1000,101,1,0,0,0,0,1000,0,101,0,1,0,0,1,110,1010
52040,1010,0,1,0,110,0,0,0,1,100,0,0,1000,101,0,1,111111110111111,11101110011111,1001,101,0,0,0,0,0,1000,0,101,0,1,0,0,1,110,1010
52050,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,1,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,1,0,0,1,110,1010
52070,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,0,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,1,0,0,0,110,1010
52090,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,1,0,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,1,0,1,0,110,1010
52110,101,1,0,0,1010,0,0,0,1,100,1,0,1001,101,1,0,111111110111111,11101110011111,1001,101,0,0,1,0,0,1001,0,101,0,0,1,1,0,1010,101
52120,101,1,0,0,1010,0,0,0,1,100,0,0,1001,101,1,0,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,0,1,1,0,1010,101
52140,101,1,0,0,1010,0,0,0,1,100,0,0,1001,101,0,0,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,0,1,0,0,1010,101
52160,1010,0,1,0,110,0,0,0,1,100,1,0,1001,101,0,0,111111110111111,11101110011111,1001,101,0,0,1,0,0,1001,0,101,0,1,0,0,0,110,1010
52170,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,0,111111110111111,11101110011111,1001,101,0,0,0,0,0,1001,0,101,0,1,0,0,0,110,1010
52180,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,0,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,1,0,0,0,110,1010
52210,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,1,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,1,0,0,1,110,1010
52230,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,1,1,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,1,0,1,1,110,1010
52250,101,1,0,0,1010,0,0,0,1,100,1,0,1001,101,1,1,111111110111111,11101110011111,1001,101,1,0,1,0,0,1001,0,101,0,0,1,1,1,1010,101
52260,101,1,0,0,1010,0,0,0,1,100,0,0,1001,101,1,1,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,0,1,1,1,1010,101
52280,101,1,0,0,1010,0,0,0,1,100,0,0,1001,101,0,1,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,0,1,0,1,1010,101
52300,1010,0,1,0,110,0,0,0,1,100,1,0,1001,101,0,1,111111110111111,11101110011111,1001,101,1,0,1,0,0,1001,0,101,0,1,0,0,1,110,1010
52310,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,1,111111110111111,11101110011111,1001,101,1,0,0,0,0,1001,0,101,0,1,0,0,1,110,1010
52320,1010,0,1,0,110,0,0,0,1,100,0,0,1001,101,0,1,111111110111111,11101110011111,1010,101,0,0,0,0,0,1001,0,101,0,1,0,0,1,110,1010
52330,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,1,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,1,0,0,1,110,1010
52350,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,0,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,1,0,0,0,110,1010
52370,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,1,0,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,1,0,1,0,110,1010
52390,101,1,0,0,1010,0,0,0,1,100,1,0,1010,101,1,0,111111110111111,11101110011111,1010,101,0,0,1,0,0,1010,0,101,0,0,1,1,0,1010,101
52400,101,1,0,0,1010,0,0,0,1,100,0,0,1010,101,1,0,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,0,1,1,0,1010,101
52420,101,1,0,0,1010,0,0,0,1,100,0,0,1010,101,0,0,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,0,1,0,0,1010,101
52440,1010,0,1,0,110,0,0,0,1,100,1,0,1010,101,0,0,111111110111111,11101110011111,1010,101,0,0,1,0,0,1010,0,101,0,1,0,0,0,110,1010
52450,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,0,111111110111111,11101110011111,1010,101,0,0,0,0,0,1010,0,101,0,1,0,0,0,110,1010
52460,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,0,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,1,0,0,0,110,1010
52490,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,1,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,1,0,0,1,110,1010
52510,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,1,1,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,1,0,1,1,110,1010
52530,101,1,0,0,1010,0,0,0,1,100,1,0,1010,101,1,1,111111110111111,11101110011111,1010,101,1,0,1,0,0,1010,0,101,0,0,1,1,1,1010,101
52540,101,1,0,0,1010,0,0,0,1,100,0,0,1010,101,1,1,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,0,1,1,1,1010,101
52560,101,1,0,0,1010,0,0,0,1,100,0,0,1010,101,0,1,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,0,1,0,1,1010,101
52580,1010,0,1,0,110,0,0,0,1,100,1,0,1010,101,0,1,111111110111111,11101110011111,1010,101,1,0,1,0,0,1010,0,101,0,1,0,0,1,110,1010
52590,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,1,111111110111111,11101110011111,1010,101,1,0,0,0,0,1010,0,101,0,1,0,0,1,110,1010
52600,1010,0,1,0,110,0,0,0,1,100,0,0,1010,101,0,1,111111110111111,11101110011111,1011,101,0,0,0,0,0,1010,0,101,0,1,0,0,1,110,1010
52610,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,1,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,1,0,0,1,110,1010
52630,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,0,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,1,0,0,0,110,1010
52650,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,1,0,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,1,0,1,0,110,1010
52670,101,1,0,0,1010,0,0,0,1,100,1,0,1011,101,1,0,111111110111111,11101110011111,1011,101,0,0,1,0,0,1011,0,101,0,0,1,1,0,1010,101
52680,101,1,0,0,1010,0,0,0,1,100,0,0,1011,101,1,0,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,0,1,1,0,1010,101
52700,101,1,0,0,1010,0,0,0,1,100,0,0,1011,101,0,0,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,0,1,0,0,1010,101
52720,1010,0,1,0,110,0,0,0,1,100,1,0,1011,101,0,0,111111110111111,11101110011111,1011,101,0,0,1,0,0,1011,0,101,0,1,0,0,0,110,1010
52730,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,0,111111110111111,11101110011111,1011,101,0,0,0,0,0,1011,0,101,0,1,0,0,0,110,1010
52740,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,0,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,1,0,0,0,110,1010
52770,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,1,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,1,0,0,1,110,1010
52790,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,1,1,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,1,0,1,1,110,1010
52810,101,1,0,0,1010,0,0,0,1,100,1,0,1011,101,1,1,111111110111111,11101110011111,1011,101,1,0,1,0,0,1011,0,101,0,0,1,1,1,1010,101
52820,101,1,0,0,1010,0,0,0,1,100,0,0,1011,101,1,1,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,0,1,1,1,1010,101
52840,101,1,0,0,1010,0,0,0,1,100,0,0,1011,101,0,1,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,0,1,0,1,1010,101
52860,1010,0,1,0,110,0,0,0,1,100,1,0,1011,101,0,1,111111110111111,11101110011111,1011,101,1,0,1,0,0,1011,0,101,0,1,0,0,1,110,1010
52870,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,1,111111110111111,11101110011111,1011,101,1,0,0,0,0,1011,0,101,0,1,0,0,1,110,1010
52880,1010,0,1,0,110,0,0,0,1,100,0,0,1011,101,0,1,111111110111111,11101110011111,1100,101,0,0,0,0,0,1011,0,101,0,1,0,0,1,110,1010
52890,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,1,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,1,0,0,1,110,1010
52910,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,0,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,1,0,0,0,110,1010
52930,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,1,0,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,1,0,1,0,110,1010
52950,101,1,0,0,1010,0,0,0,1,100,1,0,1100,101,1,0,111111110111111,11101110011111,1100,101,0,0,1,0,0,1100,0,101,0,0,1,1,0,1010,101
52960,101,1,0,0,1010,0,0,0,1,100,0,0,1100,101,1,0,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,0,1,1,0,1010,101
52980,101,1,0,0,1010,0,0,0,1,100,0,0,1100,101,0,0,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,0,1,0,0,1010,101
53000,1010,0,1,0,110,0,0,0,1,100,1,0,1100,101,0,0,111111110111111,11101110011111,1100,101,0,0,1,0,0,1100,0,101,0,1,0,0,0,110,1010
53010,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,0,111111110111111,11101110011111,1100,101,0,0,0,0,0,1100,0,101,0,1,0,0,0,110,1010
53020,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,0,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,1,0,0,0,110,1010
53050,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,1,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,1,0,0,1,110,1010
53070,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,1,1,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,1,0,1,1,110,1010
53090,101,1,0,0,1010,0,0,0,1,100,1,0,1100,101,1,1,111111110111111,11101110011111,1100,101,1,0,1,0,0,1100,0,101,0,0,1,1,1,1010,101
53100,101,1,0,0,1010,0,0,0,1,100,0,0,1100,101,1,1,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,0,1,1,1,1010,101
53120,101,1,0,0,1010,0,0,0,1,100,0,0,1100,101,0,1,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,0,1,0,1,1010,101
53140,1010,0,1,0,110,0,0,0,1,100,1,0,1100,101,0,1,111111110111111,11101110011111,1100,101,1,0,1,0,0,1100,0,101,0,1,0,0,1,110,1010
53150,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,1,111111110111111,11101110011111,1100,101,1,0,0,0,0,1100,0,101,0,1,0,0,1,110,1010
53160,1010,0,1,0,110,0,0,0,1,100,0,0,1100,101,0,1,111111110111111,11101110011111,1101,101,0,0,0,0,0,1100,0,101,0,1,0,0,1,110,1010
53170,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,1,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,1,0,0,1,110,1010
53190,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,0,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,1,0,0,0,110,1010
53210,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,1,0,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,1,0,1,0,110,1010
53230,101,1,0,0,1010,0,0,0,1,100,1,0,1101,101,1,0,111111110111111,11101110011111,1101,101,0,0,1,0,0,1101,0,101,0,0,1,1,0,1010,101
53240,101,1,0,0,1010,0,0,0,1,100,0,0,1101,101,1,0,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,0,1,1,0,1010,101
53260,101,1,0,0,1010,0,0,0,1,100,0,0,1101,101,0,0,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,0,1,0,0,1010,101
53280,1010,0,1,0,110,0,0,0,1,100,1,0,1101,101,0,0,111111110111111,11101110011111,1101,101,0,0,1,0,0,1101,0,101,0,1,0,0,0,110,1010
53290,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,0,111111110111111,11101110011111,1101,101,0,0,0,0,0,1101,0,101,0,1,0,0,0,110,1010
53300,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,0,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,1,0,0,0,110,1010
53330,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,1,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,1,0,0,1,110,1010
53350,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,1,1,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,1,0,1,1,110,1010
53370,101,1,0,0,1010,0,0,0,1,100,1,0,1101,101,1,1,111111110111111,11101110011111,1101,101,1,0,1,0,0,1101,0,101,0,0,1,1,1,1010,101
53380,101,1,0,0,1010,0,0,0,1,100,0,0,1101,101,1,1,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,0,1,1,1,1010,101
53400,101,1,0,0,1010,0,0,0,1,100,0,0,1101,101,0,1,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,0,1,0,1,1010,101
53420,1010,0,1,0,110,0,0,0,1,100,1,0,1101,101,0,1,111111110111111,11101110011111,1101,101,1,0,1,0,0,1101,0,101,0,1,0,0,1,110,1010
53430,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,1,111111110111111,11101110011111,1101,101,1,0,0,0,0,1101,0,101,0,1,0,0,1,110,1010
53440,1010,0,1,0,110,0,0,0,1,100,0,0,1101,101,0,1,111111110111111,11101110011111,1110,101,0,0,0,0,0,1101,0,101,0,1,0,0,1,110,1010
53450,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,1,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,1,0,0,1,110,1010
53470,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,0,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,1,0,0,0,110,1010
53490,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,1,0,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,1,0,1,0,110,1010
53510,101,1,0,0,1010,0,0,0,1,100,1,0,1110,101,1,0,111111110111111,11101110011111,1110,101,0,0,1,0,0,1110,0,101,0,0,1,1,0,1010,101
53520,101,1,0,0,1010,0,0,0,1,100,0,0,1110,101,1,0,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,0,1,1,0,1010,101
53540,101,1,0,0,1010,0,0,0,1,100,0,0,1110,101,0,0,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,0,1,0,0,1010,101
53560,1010,0,1,0,110,0,0,0,1,100,1,0,1110,101,0,0,111111110111111,11101110011111,1110,101,0,0,1,0,0,1110,0,101,0,1,0,0,0,110,1010
53570,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,0,111111110111111,11101110011111,1110,101,0,0,0,0,0,1110,0,101,0,1,0,0,0,110,1010
53580,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,0,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,1,0,0,0,110,1010
53610,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,1,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,1,0,0,1,110,1010
53630,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,1,1,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,1,0,1,1,110,1010
53650,101,1,0,0,1010,0,0,0,1,100,1,0,1110,101,1,1,111111110111111,11101110011111,1110,101,1,0,1,0,0,1110,0,101,0,0,1,1,1,1010,101
53660,101,1,0,0,1010,0,0,0,1,100,0,0,1110,101,1,1,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,0,1,1,1,1010,101
53680,101,1,0,0,1010,0,0,0,1,100,0,0,1110,101,0,1,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,0,1,0,1,1010,101
53700,1010,0,1,0,110,0,0,0,1,100,1,0,1110,101,0,1,111111110111111,11101110011111,1110,101,1,0,1,0,0,1110,0,101,0,1,0,0,1,110,1010
53710,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,1,111111110111111,11101110011111,1110,101,1,0,0,0,0,1110,0,101,0,1,0,0,1,110,1010
53720,1010,0,1,0,110,0,0,0,1,100,0,0,1110,101,0,1,111111110111111,11101110011111,1111,101,0,0,0,0,0,1110,0,101,0,1,0,0,1,110,1010
53730,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,1,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,1,0,0,1,110,1010
53750,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,0,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,1,0,0,0,110,1010
53770,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,1,0,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,1,0,1,0,110,1010
53790,101,1,0,0,1010,0,0,0,1,100,1,0,1111,101,1,0,111111110111111,11101110011111,1111,101,0,0,1,0,0,1111,0,101,0,0,1,1,0,1010,101
53800,101,1,0,0,1010,0,0,0,1,100,0,0,1111,101,1,0,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,0,1,1,0,1010,101
53820,101,1,0,0,1010,0,0,0,1,100,0,0,1111,101,0,0,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,0,1,0,0,1010,101
53840,1010,0,1,0,110,0,0,0,1,100,1,0,1111,101,0,0,111111110111111,11101110011111,1111,101,0,0,1,0,0,1111,0,101,0,1,0,0,0,110,1010
53850,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,0,111111110111111,11101110011111,1111,101,0,0,0,0,0,1111,0,101,0,1,0,0,0,110,1010
53860,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,0,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,1,0,0,0,110,1010
53890,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,1,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,1,0,0,1,110,1010
53910,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,1,1,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,1,0,1,1,110,1010
53930,101,1,0,0,1010,0,0,0,1,100,1,0,1111,101,1,1,111111110111111,11101110011111,1111,101,1,0,1,0,0,1111,0,101,0,0,1,1,1,1010,101
53940,101,1,0,0,1010,0,0,0,1,100,0,0,1111,101,1,1,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,0,1,1,1,1010,101
53960,101,1,0,0,1010,0,0,0,1,100,0,0,1111,101,0,1,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,0,1,0,1,1010,101
53980,1010,0,1,0,110,0,0,0,1,100,1,0,1111,101,0,1,111111110111111,11101110011111,1111,101,1,0,1,0,0,1111,0,101,0,1,0,0,1,110,1010
53990,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,1,111111110111111,11101110011111,1111,101,1,0,0,0,0,1111,0,101,0,1,0,0,1,110,1010
54000,1010,0,1,0,110,0,0,0,1,100,0,0,1111,101,0,1,111111110111111,11101110111111,10000,1010,10,0,0,0,0,1111,0,101,0,1,0,0,1,110,1010
54010,1010,0,1,0,110,0,0,0,1,100,0,0,1111,1010,0,1,111111110111111,11101110111111,10000,1010,10,0,0,0,0,1111,0,1010,0,1,0,0,1,110,1010
54020,1010,0,1,0,110,0,0,0,1,100,0,0,1111,1010,0,1,111111110111111,11101110111111,0,1010,0,0,0,0,0,1111,0,1010,0,1,0,0,1,110,1010
54030,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,0,1,111111110111111,11101110111111,0,1010,0,0,0,0,0,0,0,1010,0,1,0,0,1,110,1010
54050,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,0,0,111111110111111,11101110111111,0,1010,0,0,0,0,0,0,0,1010,0,1,0,0,0,110,1010
54070,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,1,0,111111110111111,11101110111111,0,1010,0,0,0,0,0,0,0,1010,0,1,0,1,0,110,1010
54090,1010,0,1,0,110,0,0,0,1,100,1,0,0,1010,1,0,111111110111111,11101110111111,0,1010,0,0,1,0,0,0,0,1010,0,1,0,1,0,110,1010
54100,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,1,0,111111110111111,11101110111111,0,1010,0,0,0,0,0,0,0,1010,0,1,0,1,0,110,1010
54120,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,0,0,111111110111111,11101110111111,0,1010,0,0,0,0,0,0,0,1010,0,1,0,0,0,110,1010
54140,110,1,0,0,0,0,0,1,1,100,1,0,0,1010,0,0,111111110111111,11101110111111,0,1010,0,0,1,1,0,0,0,1010,0,0,1,0,0,0,110
54150,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,0,0,111111110111111,11101110111111,0,1010,0,0,0,1,0,0,0,1010,0,0,1,0,0,0,110
54160,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,0,0,111111111111111,11101110111111,0,1010,1,0,0,1,0,0,0,1010,0,0,1,0,0,0,110
54190,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,0,1,111111111111111,11101110111111,0,1010,1,0,0,1,0,0,0,1010,0,0,1,0,1,0,110
54210,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,1,1,111111111111111,11101110111111,0,1010,1,0,0,1,0,0,0,1010,0,0,1,1,1,0,110
54230,1010,0,1,0,110,0,0,0,1,100,1,0,0,1010,1,1,111111111111111,11101110111111,0,1010,1,0,1,0,0,0,0,1010,0,1,0,1,1,110,1010
54240,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,1,1,111111111111111,11101110111111,0,1010,1,0,0,0,0,0,0,1010,0,1,0,1,1,110,1010
54260,1010,0,1,0,110,0,0,0,1,100,0,0,0,1010,0,1,111111111111111,11101110111111,0,1010,1,0,0,0,0,0,0,1010,0,1,0,0,1,110,1010
54280,110,1,0,0,0,0,0,1,1,100,1,0,0,1010,0,1,111111111111111,11101110111111,0,1010,1,0,1,1,0,0,0,1010,0,0,1,0,1,0,110
54290,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,0,1,111111111111111,11101110111111,0,1010,1,0,0,1,0,0,0,1010,0,0,1,0,1,0,110
54300,110,1,0,0,0,0,0,1,1,100,0,0,0,1010,0,1,111111111111111,11101110111111,1,1010,0,0,0,1,0,0,0,1010,0,0,1,0,1,0,110
54310,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,0,1,111111111111111,11101110111111,1,1010,0,0,0,1,0,1,0,1010,0,0,1,0,1,0,110
54330,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,0,0,111111111111111,11101110111111,1,1010,0,0,0,1,0,1,0,1010,0,0,1,0,0,0,110
54350,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,1,0,111111111111111,11101110111111,1,1010,0,0,0,1,0,1,0,1010,0,0,1,1,0,0,110
54370,1010,0,1,0,110,0,0,0,1,100,1,0,1,1010,1,0,111111111111111,11101110111111,1,1010,0,0,1,0,0,1,0,1010,0,1,0,1,0,110,1010
54380,1010,0,1,0,110,0,0,0,1,100,0,0,1,1010,1,0,111111111111111,11101110111111,1,1010,0,0,0,0,0,1,0,1010,0,1,0,1,0,110,1010
54400,1010,0,1,0,110,0,0,0,1,100,0,0,1,1010,0,0,111111111111111,11101110111111,1,1010,0,0,0,0,0,1,0,1010,0,1,0,0,0,110,1010
54420,110,1,0,0,0,0,0,1,1,100,1,0,1,1010,0,0,111111111111111,11101110111111,1,1010,0,0,1,1,0,1,0,1010,0,0,1,0,0,0,110
54430,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,0,0,111111111111111,11101110111111,1,1010,0,0,0,1,0,1,0,1010,0,0,1,0,0,0,110
54440,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,0,0,111111111111111,11101110111111,1,1010,1,0,0,1,0,1,0,1010,0,0,1,0,0,0,110
54470,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,0,1,111111111111111,11101110111111,1,1010,1,0,0,1,0,1,0,1010,0,0,1,0,1,0,110
54490,110,1,0,0,0,0,0,1,1,100,0,0,1,1010,1,1,111111111111111,11101110111111,1,1010,1,0,0,1,0,1,0,1010,0,0,1,1,1,0,110
54510,1010,0,1,0,110,0,0,0,1,100,1,0,1,1010,1,1,111111111111111,11101110111111,1,1010,1,0,1,0,0,1,0,1010,0,1,0,1,1,110,1010
